latitude,longitude,brightness,scan,track,acquisition_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,confidence_raw,acquisition_time,distance_to_industry,nearest_industry,industry_type,industrial_association,classification,risk_score,risk_level
33.68779,72.71127,311.57,0.4,0.37,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,295.83,1.62,N,n,2053,744.57,Fallback_0003,chemical,NONE,THERMAL_SOURCE,25,LOW
24.93355,74.63254,311.44,0.43,0.38,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,291.35,1.37,N,n,2055,242.39,Fallback_0013,steel_mill,NONE,THERMAL_SOURCE,25,LOW
22.35787,82.30326,311.19,0.4,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,264.88,1.31,N,n,2017,132.53,Fallback_0056,lng_terminal,DISTANT,THERMAL_SOURCE,25,LOW
26.75887,83.20107,310.96,0.4,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,289.53,1.19,N,n,2017,235.13,Fallback_0095,refinery,NONE,THERMAL_SOURCE,25,LOW
28.42371,69.6984,310.52,0.4,0.37,2026-08-22,2112,N21,VIIRS,70.0,2.0NRT,296.41,1.09,N,n,2112,669.27,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,25,LOW
26.25788,74.09489,310.07,0.41,0.37,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,292.99,1.23,N,n,2055,192.69,Fallback_0013,steel_mill,NONE,THERMAL_SOURCE,25,LOW
17.95747,80.7872,309.77,0.39,0.36,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,291.44,3.33,N,n,2019,214.09,Fallback_0010,chemical,NONE,THERMAL_SOURCE,25,LOW
22.33921,69.8703,309.15,0.43,0.46,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,293.54,2.69,N,n,2036,313.38,Fallback_0087,power_plant,NONE,THERMAL_SOURCE,25,LOW
32.57328,72.56335,308.28,0.38,0.59,2026-08-25,2014,N21,VIIRS,70.0,2.0NRT,297.18,3.72,N,n,2014,669.16,Fallback_0079,chemical,NONE,THERMAL_SOURCE,25,LOW
15.1733,76.65583,308.24,0.43,0.38,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,290.83,2.56,N,n,2017,258.79,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,25,LOW
22.3444,69.86245,308.11,0.44,0.46,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,293.06,2.37,N,n,2036,314.11,Fallback_0087,power_plant,NONE,THERMAL_SOURCE,25,LOW
24.66185,74.63312,307.91,0.52,0.5,2026-08-22,2112,N21,VIIRS,70.0,2.0NRT,292.76,2.01,N,n,2112,268.8,Fallback_0013,steel_mill,NONE,THERMAL_SOURCE,25,LOW
22.34017,69.86192,307.83,0.44,0.46,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,293.93,3.82,N,n,2036,314.27,Fallback_0087,power_plant,NONE,THERMAL_SOURCE,25,LOW
32.8867,71.61327,307.74,0.51,0.66,2026-08-25,2153,N21,VIIRS,70.0,2.0NRT,294.71,4.94,N,n,2153,772.26,Fallback_0079,chemical,NONE,THERMAL_SOURCE,25,LOW
32.88909,71.61375,307.47,0.51,0.66,2026-08-25,2153,N21,VIIRS,70.0,2.0NRT,295.24,4.25,N,n,2153,772.39,Fallback_0079,chemical,NONE,THERMAL_SOURCE,25,LOW
27.90663,95.66188,307.39,0.42,0.38,2026-08-22,1930,N21,VIIRS,70.0,2.0NRT,292.62,3.67,N,n,1930,995.65,Fallback_0062,power_plant,NONE,THERMAL_SOURCE,25,LOW
32.2905,70.73008,307.36,0.47,0.64,2026-08-25,2153,N21,VIIRS,70.0,2.0NRT,292.17,2.43,N,n,2153,804.58,Fallback_0032,power_plant,NONE,THERMAL_SOURCE,25,LOW
32.28815,70.73901,306.06,0.47,0.64,2026-08-25,2153,N21,VIIRS,70.0,2.0NRT,291.82,2.98,N,n,2153,803.7,Fallback_0032,power_plant,NONE,THERMAL_SOURCE,25,LOW
15.18196,76.66917,306.06,0.43,0.38,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,287.83,2.35,N,n,2017,258.97,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,25,LOW
32.57438,72.56441,305.96,0.59,0.7,2026-08-25,2153,N21,VIIRS,70.0,2.0NRT,294.76,4.23,N,n,2153,669.15,Fallback_0079,chemical,NONE,THERMAL_SOURCE,25,LOW
15.68491,78.45717,305.93,0.39,0.36,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,291.89,2.33,N,n,2017,183.13,Fallback_0009,power_plant,NONE,THERMAL_SOURCE,25,LOW
32.28836,70.73839,305.84,0.49,0.65,2026-08-25,2014,N21,VIIRS,70.0,2.0NRT,292.43,3.61,N,n,2014,803.77,Fallback_0032,power_plant,NONE,THERMAL_SOURCE,25,LOW
21.74682,83.84542,303.7,0.46,0.39,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,279.88,2.91,N,n,2017,169.37,Fallback_0073,steel_mill,NONE,THERMAL_SOURCE,25,LOW
35.96521,68.68641,302.37,0.68,0.74,2026-08-25,2014,N21,VIIRS,70.0,2.0NRT,292.3,2.36,N,n,2014,1240.93,Fallback_0079,chemical,NONE,THERMAL_SOURCE,25,LOW
15.18715,76.6579,302.1,0.43,0.38,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,288.92,2.19,N,n,2017,260.05,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,25,LOW
9.62576,77.42727,295.09,0.78,0.78,2026-08-22,2116,N21,VIIRS,70.0,2.0NRT,280.75,3.12,N,n,2116,356.88,Fallback_0071,chemical,NONE,THERMAL_SOURCE,25,LOW
23.67615,86.39944,309.56,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,281.61,1.87,N,n,1913,87.02,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.68464,86.39088,309.15,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,280.8,1.83,N,n,1932,87.65,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.7583,86.40547,308.8,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,283.33,1.76,N,n,1932,95.95,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.78165,86.20951,308.3,0.42,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,283.19,1.8,N,n,1932,95.02,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.73973,86.43378,308.15,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,281.62,1.43,N,n,1913,94.89,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.55735,87.24048,308.03,0.43,0.46,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,279.43,1.85,N,n,2017,79.74,Fallback_0044,steel_mill,DISTANT,THERMAL_SOURCE,20,LOW
23.77603,86.36266,307.98,0.42,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.62,1.14,N,n,1932,96.69,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
29.45843,76.89032,307.74,0.47,0.4,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,291.53,0.61,N,n,2053,91.01,Fallback_0003,chemical,DISTANT,THERMAL_SOURCE,20,LOW
23.72231,86.44004,307.72,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,280.41,1.38,N,n,1913,93.28,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.77748,86.20891,307.56,0.42,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,283.22,1.8,N,n,1932,94.55,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
29.35825,76.95921,307.37,0.48,0.4,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,290.96,1.47,N,n,2053,77.91,Fallback_0003,chemical,DISTANT,THERMAL_SOURCE,20,LOW
23.78133,86.38822,307.36,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.54,1.36,N,n,1932,97.92,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.72299,86.42089,307.0,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,283.06,1.36,N,n,1932,92.69,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
29.47537,76.8596,306.94,0.47,0.4,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,292.43,0.83,N,n,2053,94.04,Fallback_0003,chemical,DISTANT,THERMAL_SOURCE,20,LOW
21.73116,82.21548,306.81,0.4,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,287.73,1.19,N,n,2017,72.13,Fallback_0056,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.71888,86.42031,306.78,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.13,1.36,N,n,1932,92.23,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.77553,86.36674,306.45,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.87,1.14,N,n,1932,96.73,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
22.24316,87.38877,306.4,0.34,0.56,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,285.23,1.74,N,n,1913,93.43,Fallback_0082,mining,DISTANT,THERMAL_SOURCE,20,LOW
23.67959,86.3984,306.08,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,278.54,1.17,N,n,1932,87.35,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.67586,86.08545,305.7,0.43,0.46,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.55,1.83,N,n,1932,83.7,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.7649,86.40394,305.66,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,281.22,0.73,N,n,1913,96.61,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
22.36633,87.30431,305.57,0.46,0.63,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,287.65,1.78,N,n,2034,90.15,Fallback_0082,mining,DISTANT,THERMAL_SOURCE,20,LOW
23.7714,86.36617,305.57,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,283.03,0.79,N,n,1932,96.27,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.72473,86.44157,305.43,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.04,1.93,N,n,1932,93.59,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
21.1066,72.63825,305.43,0.4,0.37,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,292.27,1.31,N,n,2055,69.32,Fallback_0012,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.67502,86.40179,305.32,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,276.58,1.28,N,n,1932,86.97,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
21.10415,72.63996,305.3,0.45,0.39,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,285.08,1.32,N,n,2036,69.49,Fallback_0012,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.60728,85.67543,305.11,0.45,0.47,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,281.7,1.5,N,n,1932,93.39,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.73849,86.43127,305.03,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,281.43,1.76,N,n,1932,94.68,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
21.1077,72.6405,305.03,0.45,0.39,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,286.38,1.32,N,n,2036,69.11,Fallback_0012,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.71256,86.42266,304.64,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,278.41,1.87,N,n,1913,91.64,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.73342,86.43871,304.54,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.81,1.14,N,n,1932,94.4,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
22.36792,87.30201,304.48,0.46,0.63,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,287.91,1.87,N,n,2034,90.23,Fallback_0082,mining,DISTANT,THERMAL_SOURCE,20,LOW
23.73438,86.43067,304.46,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,281.98,1.76,N,n,1932,94.22,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
12.91749,79.11784,304.36,0.39,0.36,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,281.42,0.7,N,n,2019,97.13,Fallback_0084,steel_mill,DISTANT,THERMAL_SOURCE,20,LOW
23.68113,86.39481,304.32,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,281.36,1.89,N,n,1913,87.4,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.68847,86.08707,304.31,0.43,0.46,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,280.98,1.1,N,n,1932,85.07,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.77917,86.37136,304.31,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.56,1.09,N,n,1932,97.24,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.67609,86.40195,304.23,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,275.82,1.76,N,n,1932,87.09,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.77189,86.36209,303.78,0.42,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.53,0.79,N,n,1932,96.22,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.66648,86.09274,303.66,0.43,0.46,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,282.02,1.05,N,n,1932,82.58,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
22.35921,87.01627,303.4,0.36,0.58,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,277.71,1.1,N,n,1913,86.58,Fallback_0093,power_plant,DISTANT,THERMAL_SOURCE,20,LOW
21.10388,72.63377,303.36,0.4,0.37,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,290.85,1.31,N,n,2055,69.8,Fallback_0012,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
20.97333,86.00673,303.25,0.4,0.44,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,276.26,1.48,N,n,1932,64.47,Fallback_0035,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
20.86294,84.98755,302.98,0.46,0.47,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,277.99,1.6,N,n,1932,92.28,Fallback_0035,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.5561,87.23985,302.88,0.43,0.62,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,277.95,1.0,N,n,2034,79.71,Fallback_0044,steel_mill,DISTANT,THERMAL_SOURCE,20,LOW
23.67651,86.39543,302.59,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,281.37,1.87,N,n,1913,86.93,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.71639,86.44345,302.59,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,280.95,1.38,N,n,1913,92.78,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.7815,86.39215,302.41,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,282.18,1.27,N,n,1913,98.05,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.68209,86.39613,302.18,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,280.93,1.68,N,n,1913,87.54,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
22.36675,87.01879,301.37,0.74,0.76,2026-08-24,1853,N21,VIIRS,70.0,2.0NRT,284.57,1.66,N,n,1853,86.39,Fallback_0093,power_plant,DISTANT,THERMAL_SOURCE,20,LOW
23.76707,86.37955,301.3,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,282.87,1.8,N,n,1913,96.15,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.72406,86.41985,301.15,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,278.41,1.28,N,n,1913,92.77,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
22.37963,87.27699,300.96,0.46,0.47,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,278.05,1.96,N,n,2017,91.54,Fallback_0082,mining,DISTANT,THERMAL_SOURCE,20,LOW
23.77716,86.39299,300.96,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,280.75,1.9,N,n,1913,97.61,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.73451,86.42915,300.72,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,279.93,1.86,N,n,1913,94.18,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.75265,86.41494,300.55,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,280.09,1.31,N,n,1913,95.64,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.7541,86.39857,300.5,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,281.19,1.4,N,n,1913,95.3,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.67594,86.39375,300.5,0.41,0.45,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,277.19,0.43,N,n,1932,86.81,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.7934,86.34972,300.21,0.73,0.76,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,269.16,1.44,N,n,2055,98.27,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,20,LOW
23.72372,86.42384,299.81,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,278.08,1.41,N,n,1913,92.86,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,20,LOW
23.7768,85.99547,299.36,0.44,0.46,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,276.54,0.83,N,n,1932,96.34,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,20,LOW
23.80548,86.33092,299.17,0.73,0.76,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,268.63,1.82,N,n,2055,99.18,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,20,LOW
23.54908,87.2466,298.31,0.36,0.58,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,277.37,1.92,N,n,1913,78.64,Fallback_0044,steel_mill,DISTANT,UNKNOWN,20,LOW
22.37453,87.28033,298.06,0.46,0.47,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,274.56,1.31,N,n,2017,91.61,Fallback_0082,mining,DISTANT,UNKNOWN,20,LOW
23.77993,86.34556,297.78,0.73,0.76,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,268.37,1.34,N,n,2055,96.71,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,20,LOW
23.61102,87.14495,296.59,0.37,0.58,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,282.12,1.75,N,n,1913,91.68,Fallback_0063,cement,DISTANT,UNKNOWN,20,LOW
23.78184,86.38814,296.29,0.41,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,281.44,1.27,N,n,1913,97.98,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,20,LOW
23.7721,85.99903,295.9,0.44,0.46,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,272.08,0.33,N,n,1932,95.75,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,20,LOW
26.25694,74.09481,309.59,0.45,0.47,2026-08-22,2112,N21,VIIRS,70.0,2.0NRT,293.38,1.3,N,n,2112,192.73,Fallback_0013,steel_mill,NONE,THERMAL_SOURCE,15,LOW
29.12299,75.77946,309.56,0.41,0.37,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,295.69,0.55,N,n,2034,155.37,Fallback_0079,chemical,NONE,THERMAL_SOURCE,15,LOW
31.68094,73.96224,309.5,0.38,0.36,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,295.8,0.79,N,n,2053,488.17,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
24.65842,73.87619,309.35,0.41,0.37,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,294.33,1.25,N,n,2053,212.25,Fallback_0011,power_plant,NONE,THERMAL_SOURCE,15,LOW
35.98925,94.83195,309.28,0.39,0.36,2026-08-22,1928,N21,VIIRS,70.0,2.0NRT,281.23,0.78,N,n,1928,1624.63,Fallback_0006,cement,NONE,THERMAL_SOURCE,15,LOW
22.93522,69.69798,309.2,0.45,0.47,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,293.68,1.47,N,n,2036,322.25,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
15.17786,77.10236,309.04,0.41,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,292.29,1.05,N,n,2017,240.66,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,15,LOW
15.17445,77.10182,308.87,0.41,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,292.14,1.05,N,n,2017,240.31,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,15,LOW
33.54433,71.54929,308.72,0.42,0.38,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,296.56,0.98,N,n,2053,824.93,Fallback_0079,chemical,NONE,THERMAL_SOURCE,15,LOW
11.13734,77.35052,308.69,0.34,0.56,2026-08-23,2057,N21,VIIRS,70.0,2.0NRT,287.11,1.5,N,n,2057,191.78,Fallback_0071,chemical,NONE,THERMAL_SOURCE,15,LOW
27.28774,73.83964,308.69,0.4,0.37,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,293.64,1.09,N,n,2055,212.44,Fallback_0032,power_plant,NONE,THERMAL_SOURCE,15,LOW
28.42303,69.70245,308.54,0.4,0.37,2026-08-22,2112,N21,VIIRS,70.0,2.0NRT,295.97,1.14,N,n,2112,668.99,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
33.29874,71.18465,308.53,0.47,0.64,2026-08-25,2014,N21,VIIRS,70.0,2.0NRT,294.38,1.32,N,n,2014,837.99,Fallback_0079,chemical,NONE,THERMAL_SOURCE,15,LOW
32.29042,70.74036,308.12,0.44,0.38,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,296.05,1.82,N,n,2053,803.78,Fallback_0032,power_plant,NONE,THERMAL_SOURCE,15,LOW
17.46485,80.65231,308.11,0.39,0.36,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,286.21,1.05,N,n,2017,196.1,Fallback_0010,chemical,NONE,THERMAL_SOURCE,15,LOW
33.90394,71.91566,308.09,0.42,0.37,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,296.28,1.75,N,n,2053,822.92,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
10.59398,78.44864,308.07,0.47,0.64,2026-08-22,1936,N21,VIIRS,70.0,2.0NRT,288.38,1.01,N,n,1936,261.62,Fallback_0071,chemical,NONE,THERMAL_SOURCE,15,LOW
33.69004,72.71039,307.68,0.41,0.45,2026-08-24,2032,N21,VIIRS,70.0,2.0NRT,294.99,1.65,N,n,2032,744.82,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
23.3138,70.48741,307.62,0.39,0.36,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,294.43,1.24,N,n,2053,234.7,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
33.27676,72.1431,307.43,0.43,0.46,2026-08-24,2032,N21,VIIRS,70.0,2.0NRT,296.22,1.12,N,n,2032,756.45,Fallback_0079,chemical,NONE,THERMAL_SOURCE,15,LOW
25.94286,72.19045,307.37,0.38,0.36,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,294.51,0.97,N,n,2055,314.62,Fallback_0011,power_plant,NONE,THERMAL_SOURCE,15,LOW
33.29698,71.18508,307.31,0.47,0.64,2026-08-25,2153,N21,VIIRS,70.0,2.0NRT,292.49,1.45,N,n,2153,837.83,Fallback_0079,chemical,NONE,THERMAL_SOURCE,15,LOW
24.93308,74.63296,307.26,0.51,0.5,2026-08-22,2112,N21,VIIRS,70.0,2.0NRT,292.86,1.44,N,n,2112,242.41,Fallback_0013,steel_mill,NONE,THERMAL_SOURCE,15,LOW
23.66484,84.99831,307.18,0.5,0.49,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,279.12,1.88,N,n,1932,152.8,Fallback_0017,mining,NONE,THERMAL_SOURCE,15,LOW
8.01072,81.31505,306.94,0.51,0.41,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,266.03,1.11,N,n,2019,547.42,Fallback_0065,refinery,NONE,THERMAL_SOURCE,15,LOW
35.96921,68.6854,306.87,0.37,0.58,2026-08-24,2032,N21,VIIRS,70.0,2.0NRT,294.07,1.12,N,n,2032,1241.31,Fallback_0079,chemical,NONE,THERMAL_SOURCE,15,LOW
26.87672,73.51546,306.5,0.39,0.36,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,293.53,1.63,N,n,2055,245.11,Fallback_0070,chemical,NONE,THERMAL_SOURCE,15,LOW
33.68745,72.71075,306.46,0.38,0.59,2026-08-25,2014,N21,VIIRS,70.0,2.0NRT,294.21,1.07,N,n,2014,744.58,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
26.25869,74.09478,306.44,0.44,0.38,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,293.61,1.29,N,n,2034,192.67,Fallback_0013,steel_mill,NONE,THERMAL_SOURCE,15,LOW
26.09396,68.87734,306.4,0.56,0.51,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,295.01,0.95,N,n,2034,527.34,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
23.31523,70.48663,306.28,0.41,0.45,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,294.42,1.6,N,n,2036,234.8,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
25.38863,68.58158,306.01,0.51,0.66,2026-08-25,2155,N21,VIIRS,70.0,2.0NRT,293.37,1.3,N,n,2155,510.84,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
25.94196,72.19294,305.95,0.53,0.42,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,294.78,1.97,N,n,2034,314.48,Fallback_0011,power_plant,NONE,THERMAL_SOURCE,15,LOW
24.9345,74.6351,305.76,0.51,0.49,2026-08-22,2112,N21,VIIRS,70.0,2.0NRT,292.62,1.22,N,n,2112,242.16,Fallback_0013,steel_mill,NONE,THERMAL_SOURCE,15,LOW
